# Dynamic ejecta NS-BH merger
# MNmodel1 FRDM
# kappa = 10 cm^2 g^-1
# m_ns = 1.4 M_sun
# m_bh = 7.0 M_sun
# chi = 0.9
# m_ej = 0.07 M_sun
# v_ej = 0.18 c
#
# Columns
# 1) time [days]
# 2) M_g (AB)
# 3) M_r (AB)
# 4) M_i (AB)
# 5) M_z (AB)
# 6) M_y (AB)
0.5 -10.25162797 -11.1665174471 -11.6095193858 -11.8193473141 -11.9232366273
1.0 -9.74067289268 -11.0766024884 -11.7866964584 -12.1631421972 -12.3807596794
1.5 -9.31416950006 -10.9192575501 -11.8032042221 -12.2894773319 -12.5832442422
2.0 -8.96395495426 -10.7676725412 -11.7810436254 -12.3496219154 -12.7010150082
2.5 -8.64895619642 -10.614193153 -11.733355004 -12.3694950892 -12.7685256097
3.0 -8.34166025005 -10.4484299085 -11.6606126147 -12.3563425026 -12.7976267762
3.5 -8.03793021227 -10.2725363297 -11.5689439792 -12.3187594809 -12.7985798522
4.0 -7.72588186074 -10.0806314673 -11.4563366239 -12.2571747645 -12.7735055214
4.5 -7.41199079832 -9.87915595923 -11.3291538293 -12.1778745824 -12.7286037539
5.0 -7.08209936339 -9.65948136278 -11.1823855549 -12.0781636961 -12.6628230203
5.5 -6.72905488216 -9.41680682526 -11.0127642029 -11.955755699 -12.5745800926
6.0 -6.36457311175 -9.16070145278 -10.8284182464 -11.8178408635 -12.4703818182
6.5 -5.983975244 -8.88863406951 -10.6282209673 -11.6641944189 -12.350654759
7.0 -5.58665481188 -8.60039974006 -10.4122178752 -11.4950193307 -12.2157169109
7.5 -5.16482130119 -8.28953254709 -10.1748050406 -11.3052667718 -12.0609284245
8.0 -4.71562075649 -7.95601427589 -9.91782477607 -11.0979842227 -11.8902309332
8.5 -4.2622533758 -7.61511685881 -9.65128967699 -10.8797648043 -11.7077020178
9.0 -3.77972853331 -7.25064787499 -9.36481049929 -10.6439850418 -11.5095031693
9.5 -3.2781460795 -6.86818781819 -9.06096508122 -10.3912674617 -11.2948177833
10.0 -2.74170866972 -6.45818342749 -8.73430095647 -10.1188227672 -11.0628511734
10.5 -2.20937668974 -6.04776531922 -8.4041385212 -9.84088475727 -10.8240434606
11.0 -1.64170740874 -5.60928387217 -8.05057937454 -9.5425930169 -10.5673127809
11.5 -1.06140609505 -5.15918098797 -7.68592927215 -9.2335556659 -10.3002520761
12.0 -0.464400139481 -4.69446463718 -7.30789500792 -8.91192778609 -10.0213589128
12.5 0.171940460395 -4.19836499504 -6.90352536408 -8.56723543529 -9.72205301123
13.0 0.78603925086 -3.71786013379 -6.51024496777 -8.23068142086 -9.42880583042
13.5 1.42355156395 -3.21811285082 -6.10028307932 -7.87908505503 -9.12193430619
14.0 2.10118115869 -2.68623737629 -5.66322027831 -7.50362021481 -8.79385357896
