# Dynamic ejecta NS-NS merger
# MNmodel2 DZ31
# kappa = 10 cm^2 g^-1
# m_1 = 1.4 M_sun
# m_2 = 1.8 M_sun
# m_ej = 0.034 M_sun
# v_ej = 0.12 c
#
# Columns
# 1) time [days]
# 2) M_g (AB)
# 3) M_r (AB)
# 4) M_i (AB)
# 5) M_z (AB)
# 6) M_y (AB)
0.1 -10.3513978829 -10.6358283036 -10.6954366717 -10.6720926429 -10.6207605845
0.35 -10.4346616936 -11.2595913304 -11.6465110707 -11.8217503897 -11.9023220103
0.6 -10.4115744382 -11.4782196569 -12.0166779324 -12.2857152377 -12.4297573531
0.85 -10.3260000573 -11.5606677104 -12.2059149554 -12.5416485129 -12.731269318
1.1 -10.2496399041 -11.6095740728 -12.3350890478 -12.721238051 -12.9455471324
1.35 -10.1909103964 -11.6486071869 -12.437104969 -12.8629658574 -13.1147356775
1.6 -10.143907356 -11.6814315014 -12.5215556976 -12.9800596936 -13.254489629
1.85 -10.1047149508 -11.7095306597 -12.5933004823 -13.0794614278 -13.373150136
2.1 -10.0710478632 -11.7339114419 -12.6554172488 -13.1655320877 -13.47594427
2.35 -10.0389114738 -11.7532659049 -12.7083073729 -13.239740672 -13.5650697171
2.6 -10.004834387 -11.7661231003 -12.7517803047 -13.3026999992 -13.6416908287
2.85 -9.96568127752 -11.7709052328 -12.7852609084 -13.3544668044 -13.7063010319
3.1 -9.91950981041 -11.7667460758 -12.8085773931 -13.3953078047 -13.7594710223
3.35 -9.86476874622 -11.7529304399 -12.8215562363 -13.4253926006 -13.8016095357
3.6 -9.8006422181 -11.7292137875 -12.8243236553 -13.4450826636 -13.8332425081
3.85 -9.72702981276 -11.6958363161 -12.8173408514 -13.4549795436 -13.8550700318
4.1 -9.64421755426 -11.6532836419 -12.8012229404 -13.4557807566 -13.8678475559
4.35 -9.55265155626 -11.6021232823 -12.7766155941 -13.4481815515 -13.8723055833
4.6 -9.45286759445 -11.5429576542 -12.7441643748 -13.4328547784 -13.8691362439
4.85 -9.34543946372 -11.47639168 -12.7044933694 -13.4104367285 -13.8589847918
5.1 -9.23093551148 -11.4030038256 -12.658186829 -13.3815150719 -13.8424415703
5.35 -9.10986983588 -11.3233116325 -12.6057635089 -13.3466092489 -13.8200266966
5.6 -8.98254599274 -11.2376500282 -12.5475780467 -13.3060863389 -13.7921163737
5.85 -8.8492237244 -11.1463067723 -12.4839356427 -13.2602626976 -13.7590352108
6.1 -8.71018869126 -11.049580289 -12.4151423236 -13.2094489202 -13.7210975369
6.35 -8.56573195964 -10.9477649993 -12.341493552 -13.1539412092 -13.6786002115
6.6 -8.41604695451 -10.8410687935 -12.2632058953 -13.0939614755 -13.6317694497
6.85 -8.26127013368 -10.7296473794 -12.1804467379 -13.0296844499 -13.5807856383
7.1 -8.10156406317 -10.6136725083 -12.0933928094 -12.9612900806 -13.5258314421
7.35 -7.93710980794 -10.4933266674 -12.0022265183 -12.8889605335 -13.4670892711
7.6 -7.76804712993 -10.3687558525 -11.9070967861 -12.8128465838 -13.4047115683
7.85 -7.59439830509 -10.2400087052 -11.8080687574 -12.7330237115 -13.3387819085
8.1 -7.41619991504 -10.1071425344 -11.7052123753 -12.649569906 -13.269384516
8.35 -7.23351891411 -9.97023664406 -11.5986137481 -12.5625756948 -13.1966136956
8.6 -7.04644508263 -9.82938635541 -11.4883708491 -12.4721405872 -13.120570473
8.85 -6.85508498754 -9.68469866532 -11.3745897127 -12.3783698184 -13.0413601117
9.1 -6.65955881267 -9.53628979004 -11.2573826665 -12.2813730329 -12.9590909362
9.35 -6.46005457168 -9.38432882494 -11.136904991 -12.1812964505 -12.8739030324
9.6 -6.25683276754 -9.22904161142 -11.0133584211 -12.07832584 -12.7859709895
9.85 -6.05014211272 -9.07064355651 -10.8869349218 -11.9726377741 -12.6954606354
10.1 -5.84021422379 -8.90933551863 -10.7578137089 -11.8643972249 -12.6025268496
