0.5 1000 1.206028e-09
0.5 1010 1.451726e-09
0.5 1020 1.740292e-09
0.5 1030 2.077898e-09
0.5 1040 2.471398e-09
0.5 1050 2.928381e-09
0.5 1060 3.457221e-09
0.5 1070 4.067126e-09
0.5 1080 4.76819e-09
0.5 1090 5.571443e-09
0.5 1100 6.488905e-09
0.5 1110 7.533631e-09
0.5 1120 8.719769e-09
0.5 1130 1.00626e-08
0.5 1140 1.157858e-08
0.5 1150 1.328541e-08
0.5 1160 1.520205e-08
0.5 1170 1.734878e-08
0.5 1180 1.974723e-08
0.5 1190 2.242041e-08
0.5 1200 2.539275e-08
0.5 1210 2.869016e-08
0.5 1220 3.233998e-08
0.5 1230 3.637108e-08
0.5 1240 4.081384e-08
0.5 1250 4.570016e-08
0.5 1260 5.106351e-08
0.5 1270 5.693888e-08
0.5 1280 6.336283e-08
0.5 1290 7.037346e-08
0.5 1300 7.801042e-08
0.5 1310 8.63149e-08
0.5 1320 9.532957e-08
0.5 1330 1.050986e-07
0.5 1340 1.156678e-07
0.5 1350 1.27084e-07
0.5 1360 1.39396e-07
0.5 1370 1.526534e-07
0.5 1380 1.669077e-07
0.5 1390 1.822112e-07
0.5 1400 1.986176e-07
0.5 1410 2.16182e-07
0.5 1420 2.349603e-07
0.5 1430 2.550096e-07
0.5 1440 2.76388e-07
0.5 1450 2.991546e-07
0.5 1460 3.233692e-07
0.5 1470 3.490925e-07
0.5 1480 3.763859e-07
0.5 1490 4.053115e-07
0.5 1500 4.359318e-07
0.5 1510 4.683099e-07
0.5 1520 5.025094e-07
0.5 1530 5.38594e-07
0.5 1540 5.766277e-07
0.5 1550 6.166748e-07
0.5 1560 6.587994e-07
0.5 1570 7.030658e-07
0.5 1580 7.495382e-07
0.5 1590 7.982803e-07
0.5 1600 8.493559e-07
0.5 1610 9.028281e-07
0.5 1620 9.587599e-07
0.5 1630 1.017214e-06
0.5 1640 1.078251e-06
0.5 1650 1.141932e-06
0.5 1660 1.208318e-06
0.5 1670 1.277468e-06
0.5 1680 1.349441e-06
0.5 1690 1.424293e-06
0.5 1700 1.502081e-06
0.5 1710 1.582861e-06
0.5 1720 1.666686e-06
0.5 1730 1.753608e-06
0.5 1740 1.84368e-06
0.5 1750 1.936951e-06
0.5 1760 2.033469e-06
0.5 1770 2.133282e-06
0.5 1780 2.236435e-06
0.5 1790 2.342971e-06
0.5 1800 2.452932e-06
0.5 1810 2.566359e-06
0.5 1820 2.683291e-06
0.5 1830 2.803763e-06
0.5 1840 2.927812e-06
0.5 1850 3.055469e-06
0.5 1860 3.186767e-06
0.5 1870 3.321734e-06
0.5 1880 3.460397e-06
0.5 1890 3.602782e-06
0.5 1900 3.748912e-06
0.5 1910 3.898807e-06
0.5 1920 4.052489e-06
0.5 1930 4.209973e-06
0.5 1940 4.371274e-06
0.5 1950 4.536407e-06
0.5 1960 4.70538e-06
0.5 1970 4.878205e-06
0.5 1980 5.054887e-06
0.5 1990 5.235431e-06
0.5 2000 5.419841e-06
0.5 2010 5.608116e-06
0.5 2020 5.800255e-06
0.5 2030 5.996256e-06
0.5 2040 6.196113e-06
0.5 2050 6.399818e-06
0.5 2060 6.607363e-06
0.5 2070 6.818735e-06
0.5 2080 7.033922e-06
0.5 2090 7.25291e-06
0.5 2100 7.47568e-06
0.5 2110 7.702215e-06
0.5 2120 7.932493e-06
0.5 2130 8.166492e-06
0.5 2140 8.404189e-06
0.5 2150 8.645556e-06
0.5 2160 8.890568e-06
0.5 2170 9.139194e-06
0.5 2180 9.391403e-06
0.5 2190 9.647164e-06
0.5 2200 9.906442e-06
0.5 2210 1.01692e-05
0.5 2220 1.043541e-05
0.5 2230 1.070502e-05
0.5 2240 1.0978e-05
0.5 2250 1.12543e-05
0.5 2260 1.153388e-05
0.5 2270 1.181671e-05
0.5 2280 1.210273e-05
0.5 2290 1.23919e-05
0.5 2300 1.268417e-05
0.5 2310 1.297949e-05
0.5 2320 1.327781e-05
0.5 2330 1.357909e-05
0.5 2340 1.388326e-05
0.5 2350 1.419029e-05
0.5 2360 1.450011e-05
0.5 2370 1.481267e-05
0.5 2380 1.512792e-05
0.5 2390 1.54458e-05
0.5 2400 1.576625e-05
0.5 2410 1.608922e-05
0.5 2420 1.641465e-05
0.5 2430 1.674248e-05
0.5 2440 1.707265e-05
0.5 2450 1.74051e-05
0.5 2460 1.773977e-05
0.5 2470 1.80766e-05
0.5 2480 1.841554e-05
0.5 2490 1.875651e-05
0.5 2500 1.909946e-05
0.5 2510 1.944433e-05
0.5 2520 1.979105e-05
0.5 2530 2.013956e-05
0.5 2540 2.04898e-05
0.5 2550 2.08417e-05
0.5 2560 2.119521e-05
0.5 2570 2.155026e-05
0.5 2580 2.190678e-05
0.5 2590 2.226472e-05
0.5 2600 2.262401e-05
0.5 2610 2.298459e-05
0.5 2620 2.334638e-05
0.5 2630 2.370935e-05
0.5 2640 2.407341e-05
0.5 2650 2.44385e-05
0.5 2660 2.480457e-05
0.5 2670 2.517156e-05
0.5 2680 2.553939e-05
0.5 2690 2.5908e-05
0.5 2700 2.627735e-05
0.5 2710 2.664736e-05
0.5 2720 2.701797e-05
0.5 2730 2.738912e-05
0.5 2740 2.776076e-05
0.5 2750 2.813282e-05
0.5 2760 2.850524e-05
0.5 2770 2.887797e-05
0.5 2780 2.925094e-05
0.5 2790 2.96241e-05
0.5 2800 2.999739e-05
0.5 2810 3.037076e-05
0.5 2820 3.074414e-05
0.5 2830 3.111747e-05
0.5 2840 3.149071e-05
0.5 2850 3.18638e-05
0.5 2860 3.223669e-05
0.5 2870 3.260931e-05
0.5 2880 3.298162e-05
0.5 2890 3.335356e-05
0.5 2900 3.372509e-05
0.5 2910 3.409614e-05
0.5 2920 3.446667e-05
0.5 2930 3.483663e-05
0.5 2940 3.520597e-05
0.5 2950 3.557464e-05
0.5 2960 3.594259e-05
0.5 2970 3.630977e-05
0.5 2980 3.667614e-05
0.5 2990 3.704165e-05
0.5 3000 3.740625e-05
0.5 3010 3.77699e-05
0.5 3020 3.813255e-05
0.5 3030 3.849417e-05
0.5 3040 3.88547e-05
0.5 3050 3.921411e-05
0.5 3060 3.957235e-05
0.5 3070 3.992938e-05
0.5 3080 4.028516e-05
0.5 3090 4.063966e-05
0.5 3100 4.099283e-05
0.5 3110 4.134464e-05
0.5 3120 4.169505e-05
0.5 3130 4.204402e-05
0.5 3140 4.239151e-05
0.5 3150 4.27375e-05
0.5 3160 4.308194e-05
0.5 3170 4.34248e-05
0.5 3180 4.376606e-05
0.5 3190 4.410567e-05
0.5 3200 4.44436e-05
0.5 3210 4.477983e-05
0.5 3220 4.511432e-05
0.5 3230 4.544705e-05
0.5 3240 4.577798e-05
0.5 3250 4.610709e-05
0.5 3260 4.643435e-05
0.5 3270 4.675973e-05
0.5 3280 4.708321e-05
0.5 3290 4.740476e-05
0.5 3300 4.772436e-05
0.5 3310 4.804198e-05
0.5 3320 4.835759e-05
0.5 3330 4.867118e-05
0.5 3340 4.898273e-05
0.5 3350 4.92922e-05
0.5 3360 4.959959e-05
0.5 3370 4.990487e-05
0.5 3380 5.020802e-05
0.5 3390 5.050902e-05
0.5 3400 5.080786e-05
0.5 3410 5.11045e-05
0.5 3420 5.139895e-05
0.5 3430 5.169118e-05
0.5 3440 5.198118e-05
0.5 3450 5.226893e-05
0.5 3460 5.255441e-05
0.5 3470 5.283762e-05
0.5 3480 5.311853e-05
0.5 3490 5.339714e-05
0.5 3500 5.367343e-05
0.5 3510 5.394739e-05
0.5 3520 5.421901e-05
0.5 3530 5.448828e-05
0.5 3540 5.475518e-05
0.5 3550 5.501971e-05
0.5 3560 5.528186e-05
0.5 3570 5.554162e-05
0.5 3580 5.579898e-05
0.5 3590 5.605394e-05
0.5 3600 5.630648e-05
0.5 3610 5.65566e-05
0.5 3620 5.680429e-05
0.5 3630 5.704955e-05
0.5 3640 5.729237e-05
0.5 3650 5.753275e-05
0.5 3660 5.777068e-05
0.5 3670 5.800615e-05
0.5 3680 5.823917e-05
0.5 3690 5.846974e-05
0.5 3700 5.869784e-05
0.5 3710 5.892347e-05
0.5 3720 5.914664e-05
0.5 3730 5.936734e-05
0.5 3740 5.958557e-05
0.5 3750 5.980133e-05
0.5 3760 6.001463e-05
0.5 3770 6.022545e-05
0.5 3780 6.04338e-05
0.5 3790 6.063968e-05
0.5 3800 6.084309e-05
0.5 3810 6.104404e-05
0.5 3820 6.124252e-05
0.5 3830 6.143853e-05
0.5 3840 6.163209e-05
0.5 3850 6.182319e-05
0.5 3860 6.201183e-05
0.5 3870 6.219802e-05
0.5 3880 6.238176e-05
0.5 3890 6.256306e-05
0.5 3900 6.274192e-05
0.5 3910 6.291834e-05
0.5 3920 6.309233e-05
0.5 3930 6.326389e-05
0.5 3940 6.343304e-05
0.5 3950 6.359977e-05
0.5 3960 6.376409e-05
0.5 3970 6.3926e-05
0.5 3980 6.408552e-05
0.5 3990 6.424266e-05
0.5 4000 6.43974e-05
0.5 4010 6.454977e-05
0.5 4020 6.469977e-05
0.5 4030 6.484741e-05
0.5 4040 6.49927e-05
0.5 4050 6.513564e-05
0.5 4060 6.527624e-05
0.5 4070 6.541451e-05
0.5 4080 6.555046e-05
0.5 4090 6.56841e-05
0.5 4100 6.581543e-05
0.5 4110 6.594447e-05
0.5 4120 6.607122e-05
0.5 4130 6.61957e-05
0.5 4140 6.631791e-05
0.5 4150 6.643786e-05
0.5 4160 6.655556e-05
0.5 4170 6.667103e-05
0.5 4180 6.678427e-05
0.5 4190 6.68953e-05
0.5 4200 6.700411e-05
0.5 4210 6.711073e-05
0.5 4220 6.721517e-05
0.5 4230 6.731743e-05
0.5 4240 6.741752e-05
0.5 4250 6.751547e-05
0.5 4260 6.761127e-05
0.5 4270 6.770494e-05
0.5 4280 6.779649e-05
0.5 4290 6.788593e-05
0.5 4300 6.797328e-05
0.5 4310 6.805855e-05
0.5 4320 6.814173e-05
0.5 4330 6.822286e-05
0.5 4340 6.830194e-05
0.5 4350 6.837898e-05
0.5 4360 6.8454e-05
0.5 4370 6.8527e-05
0.5 4380 6.8598e-05
0.5 4390 6.866701e-05
0.5 4400 6.873404e-05
0.5 4410 6.879911e-05
0.5 4420 6.886223e-05
0.5 4430 6.892341e-05
0.5 4440 6.898266e-05
0.5 4450 6.903999e-05
0.5 4460 6.909542e-05
0.5 4470 6.914897e-05
0.5 4480 6.920063e-05
0.5 4490 6.925043e-05
0.5 4500 6.929838e-05
0.5 4510 6.934449e-05
0.5 4520 6.938878e-05
0.5 4530 6.943125e-05
0.5 4540 6.947192e-05
0.5 4550 6.95108e-05
0.5 4560 6.954791e-05
0.5 4570 6.958325e-05
0.5 4580 6.961685e-05
0.5 4590 6.964871e-05
0.5 4600 6.967884e-05
0.5 4610 6.970727e-05
0.5 4620 6.973399e-05
0.5 4630 6.975904e-05
0.5 4640 6.978241e-05
0.5 4650 6.980412e-05
0.5 4660 6.982418e-05
0.5 4670 6.984261e-05
